gene_symbol,liver_tpm
ING1,4.24509
ZG16,4.24505
STK11IP,4.24494
WAS,4.24359
ZFP62,4.24287
ZNF764,4.2428
DSG2,4.24261
TBC1D9,4.24237
DUSP11,4.24217
RECQL,4.24059
TCHP,4.24024
PRDM4,4.24005
KMT2C,4.23621
SNRPD1,4.23553
DTD2,4.2354
COX19,4.23513
FMNL1,4.23458
CXorf56,4.23348
MKLN1,4.23324
FAM219B,4.22906
ZFYVE16,4.22877
ZNF182,4.22773
GALNT18,4.22735
FAM49B,4.22598
MTRF1,4.22529
SORD2P,4.22515
ZNF106,4.22511
EEF2KMT,4.22482
ISG20,4.22426
PTER,4.22343
CTC-297N7.9,4.22171
NPM1P25,4.22147
SNAI2,4.22033
PDGFC,4.2196
RIOX1,4.21953
HAUS5,4.219
COMMD2,4.21616
SDC3,4.21508
TMEM44-AS1,4.21322
DBR1,4.21253
NUP205,4.21045
MTCP1,4.20948
KDM5A,4.20784
RTN4IP1,4.20623
PLEKHO2,4.20536
NEMF,4.20263
DENND2D,4.2026
ZNF516,4.19988
RWDD4,4.19889
UGT2B17,4.19848
GEMIN4,4.19815
KIAA1109,4.19535
LIG3,4.19488
PCNX1,4.19315
IL2RG,4.19125
BNIP1,4.19054
ASB1,4.18963
B4GALT4,4.1888
KIF13A,4.18706
ATP8B1,4.18559
RICTOR,4.18397
TMEM185B,4.18078
CLK3,4.18078
MIPEP,4.18036
NOA1,4.18033
MAN2A1,4.18033
ITGA6,4.17921
RPUSD2,4.17764
CLEC14A,4.17641
STIM2,4.17472
ANKRD37,4.17417
ADGRG7,4.17415
ZNF558,4.17071
RTN4R,4.16905
IGLV1-47,4.16863
CBX6,4.16775
GABBR1,4.16766
SNAPC3,4.16663
LZTS3,4.16584
RP4-669P10.19,4.16487
ENPP4,4.16469
TBC1D24,4.16268
UMAD1,4.16265
ARHGEF16,4.16166
MCAM,4.16025
LRFN3,4.16004
NOTCH4,4.15885
LSMEM1,4.15693
CDADC1,4.15572
THUMPD3-AS1,4.1557
CBLL1,4.15437
DNHD1,4.15347
REST,4.15273
NCBP3,4.15209
FLT4,4.15037
C16orf86,4.14917
TESK2,4.1478
PSPH,4.14328
KIAA1468,4.14297
RP11-817O13.8,4.14202
LATS2,4.14147
IQGAP1,4.13946
GS1-124K5.4,4.13782
FNDC5,4.13719
VPS13D,4.13687
ZBTB14,4.13673
FAM149B1,4.13554
NOCT,4.13473
LRRC58,4.13441
ADAM10,4.13399
RAB3GAP2,4.13246
HIST1H2BC,4.13242
PPP2R3B,4.13125
GOLGA8A,4.1308
OXNAD1,4.13012
RP11-147L13.13,4.13
ASB16-AS1,4.12839
CTSC,4.12808
CASD1,4.12737
JAZF1,4.12464
TCF20,4.12442
SNIP1,4.12314
MFHAS1,4.12288
STX1B,4.12277
BRWD1,4.1223
ZNF33B,4.12217
RP11-153K11.3,4.12126
TTC23,4.1208
TAF2,4.12035
EYA3,4.11963
FAM163B,4.11929
ARL14EP,4.11761
HLA-DQB1,4.11269
IDO2,4.1113
PLCB3,4.10923
BLZF1,4.10775
SRRD,4.10716
MAP2K5,4.10662
CAMK1D,4.1048
SLC37A3,4.10448
DNALI1,4.10128
STAT4,4.10123
MRPS23,4.09934
RP11-295G20.2,4.09775
TLK2,4.0956
RWDD2A,4.09527
DMD,4.0945
CLEC2B,4.09383
PLCG2,4.09056
EXOC4,4.09017
CTD-2619J13.14,4.08952
CCSER2,4.08672
IFIT2,4.08657
EXOSC9,4.08412
RP11-740C1.2,4.08225
RP4-631H13.6,4.08087
PATJ,4.07967
C1orf159,4.0789
NFXL1,4.07828
STK3,4.07749
IFIH1,4.07637
IL17RA,4.07619
ANGEL2,4.07558
RP5-1085F17.3,4.07541
PRAF2,4.07499
POLG2,4.07327
MESDC1,4.07055
PGM2,4.06924
LA16c-316G12.2,4.06922
GXYLT1,4.06897
MCU,4.06789
SPATA5L1,4.06745
USP34,4.06431
RP11-400F19.6,4.06401
ATP11B,4.06329
CADM4,4.06269
DR1,4.06244
ERI2,4.06217
DDX52,4.06145
HELQ,4.05858
RP5-1092A3.4,4.05847
RRAGB,4.05723
IRGQ,4.05399
C18orf25,4.05266
SAP30,4.05082
DUS2,4.05016
NF2,4.04988
RB1,4.04938
PUS7,4.04842
GORAB,4.04786
AKAP11,4.04762
IKBKG,4.04644
ATG4C,4.04632
IFT80,4.04593
TBC1D5,4.04592
BMPR2,4.04362
ABCG2,4.0431
RP11-69E11.4,4.0398
RP11-468E2.11,4.03941
ZNF133,4.03939
ARHGEF17,4.03876
LTBP1,4.03749
ZNF211,4.03682
PINX1,4.0359
FAM103A1,4.0345
RAPGEF4,4.03325
SLF2,4.03231
NAPB,4.03184
RNF122,4.02959
MOB3C,4.02883
NOM1,4.02881
SPTY2D1,4.02732
JDP2,4.0269
WWTR1,4.0264
NEURL2,4.02404
RNF43,4.0229
THAP1,4.02224
CARD8,4.02013
NOL9,4.0195
UNC13B,4.01848
IL18BP,4.01648
TMEM242,4.01642
MTF2,4.01451
LONRF1,4.01325
PPM1F,4.01275
EML2,4.0105
TMEM87B,4.00821
AP5B1,4.00786
PLD1,4.00767
SGCB,4.00438
NKRF,4.00338
IZUMO4,4.0031
BX842568.1,4.00284
FAM133B,4.00191
FBXL4,4.00094
NPC1,3.9991
SHROOM3,3.99898
ZSCAN29,3.9981
GNLY,3.99777
ZNF343,3.99762
MAK16,3.99718
NUDCD2,3.99695
RP11-156E6.1,3.99693
SERGEF,3.99624
CEP63,3.99604
AMBRA1,3.99345
RAB8B,3.99314
RP11-345P4.9,3.99274
ZNF83,3.99091
GCC2,3.99088
NBAS,3.99022
REPS2,3.98739
ISLR,3.98697
THUMPD2,3.98583
ZNF823,3.98523
BTBD10,3.98477
ST5,3.98382
ARHGAP9,3.98369
ZNF587,3.98194
SOCS5,3.97979
ZBTB10,3.97896
TNKS,3.97811
RP11-371A22.1,3.9773
TARBP1,3.97679
SPATA2,3.97671
ANKRD13C,3.97611
METTL2A,3.97476
CADPS2,3.97307
USP28,3.9723
SMIM1,3.97035
GKAP1,3.9697
RP11-434H6.7,3.9696
FCF1P2,3.96871
CNOT6L,3.96792
LINC01176,3.96709
ZNF542P,3.96661
ZFX,3.96652
MED27,3.9661
WDR89,3.9644
RHBDD1,3.96409
ZNF584,3.96403
TK1,3.96215
CDH5,3.96184
FBXO4,3.96169
ATP13A2,3.9614
WDR60,3.95967
AP5S1,3.95884
ZNF680,3.95843
BCOR,3.95689
CBFA2T2,3.95686
PCSK4,3.9564
PRKD3,3.95591
TSSC1,3.95525
RPP30,3.95486
CLN8,3.95341
CHD3,3.95321
DENND6A,3.95309
MAPK7,3.95268
ZCWPW1,3.95131
SCAMP1,3.95128
KIZ,3.95123
PLGLB1,3.95086
MMGT1,3.95051
VPS8,3.94966
ZNF10,3.94964
RNGTT,3.94761
ETAA1,3.94665
RP11-456H18.2,3.94633
PEX7,3.94589
SCYL3,3.94419
GYPC,3.94372
TMEM120B,3.94344
CLDN5,3.94309
PRR12,3.94282
FAM222B,3.94201
CCDC142,3.94106
PODN,3.94102
TUBB6,3.94096
LPP,3.94043
ERVK13-1,3.94008
PDE4DIP,3.93978
PIGK,3.93681
DYRK1B,3.93677
METTL10,3.93581
TRAC,3.93578
CD52,3.9346
MFSD7,3.93451
RP11-238F2.1,3.93445
NFKBIE,3.93304
MAP3K13,3.93139
C16orf62,3.92913
HNF4G,3.92862
APBB2,3.92767
PAPD5,3.92638
AP000347.2,3.92412
GON4L,3.92287
MSANTD3,3.92249
RHEBP2,3.92214
CWF19L1,3.92212
C17orf80,3.92091
TRIM69,3.92089
MED22,3.92068
ST3GAL2,3.91976
PI4KAP1,3.91975
IGHV1-18,3.91971
SNX25,3.91961
ZBTB2,3.91901
LRBA,3.9184
BRICD5,3.91707
FHL3,3.91699
ZBTB38,3.9155
TGS1,3.91499
KLF12,3.91391
MIB1,3.9125
TES,3.90993
CTC-301O7.4,3.90906
FPGT,3.90809
PCOLCE2,3.90803
CTC-529I10.2,3.90788
RP11-613M10.6,3.90703
ZNF621,3.90702
TMEM81,3.90562
PIAS1,3.90437
ALG9,3.90374
TMC8,3.90334
FAM45A,3.90318
KLHL42,3.90303
FAM220A,3.90191
CXorf38,3.89932
ZNF518A,3.89607
NXN,3.89583
LIMS1,3.89529
PLEKHM1,3.89369
ZBED3,3.89208
PLCB2,3.89104
POLR2M,3.89078
TUFT1,3.89017
FAM46C,3.88838
TSPOAP1,3.88813
BPTF,3.8874
TRAF3IP1,3.88643
CTPS2,3.88508
STK38L,3.8849
KLHL15,3.8844
NECTIN3,3.88265
MCF2L-AS1,3.88229
RBM48,3.88069
BCAR3,3.88022
ZNF800,3.87841
PARD6A,3.8783
WDR5B,3.87801
HIVEP1,3.87761
TRAF1,3.87554
CORO7,3.8749
PPP1R14A,3.87257
BCL10,3.87249
HELZ2,3.87149
ZNF397,3.87119
NOTUM,3.87045
DGCR14,3.87042
AC091729.9,3.86968
ST14,3.86952
FTX,3.86877
PCNT,3.86644
MS4A7,3.86569
THBD,3.86567
TWNK,3.86475
C22orf46,3.86415
TM2D1,3.85674
PTPRC,3.85455
TFAP4,3.85409
SH3RF1,3.85329
RNASEH2A,3.85267
RIOX2,3.84861
CKMT2-AS1,3.84738
RP11-543P15.1,3.84699
METRNL,3.84476
GAPVD1,3.84472
MTFMT,3.84438
TUBGCP4,3.84433
SUCO,3.84309
LSM8,3.84196
SEC22C,3.84139
RP11-475C16.1,3.84013
RP11-96D1.6,3.84007
ZGLP1,3.8394
C2-AS1,3.83897
PRRG2,3.83889
IL10RA,3.83824
FBXO27,3.83783
STAMBP,3.83554
AP3B1,3.8351
RFT1,3.8349
RBM27,3.83349
LAMB3,3.83034
POLD1,3.82765
HMGXB4,3.82763
INVS,3.82641
EIF2AK2,3.82633
LMNB2,3.82629
BAIAP2-AS1,3.826
ADAM19,3.82423
IER5,3.82332
RPTOR,3.82301
PFDN4,3.82247
CHST14,3.82238
MARS2,3.8213
ZNF776,3.82057
PLEK,3.81977
LINC00342,3.81715
TOPBP1,3.8162
SGCE,3.81514
HOOK3,3.81514
RP11-17E13.2,3.81428
RP11-449J21.3,3.81277
SDHAP2,3.81082
PET117,3.81025
PTPN21,3.81008
JADE3,3.80952
SDPR,3.80917
ZSWIM6,3.8083
RP11-315O6.1,3.80827
KCTD13,3.80573
HCFC2,3.80549
ZNF131,3.80541
KRT13,3.80538
TBCCD1,3.80535
METTL21B,3.80438
SRCIN1,3.80413
CPA1,3.80412
UBE2W,3.80341
METTL2B,3.80284
ZNF609,3.80281
COQ7,3.79967
RP11-469A15.2,3.79791
PTCD1,3.79705
RP11-304L19.11,3.79697
SNN,3.79651
GPATCH1,3.7964
DDHD2,3.79571
RC3H1,3.79493
ZNF839,3.79452
CTD-2013N17.6,3.79409
FAT1,3.79371
MLH3,3.79356
PER2,3.79298
FGFR1OP,3.79297
FAM13B,3.79292
GMPR,3.79261
USP2,3.79112
PIGW,3.79023
FBXO22,3.78946
COL5A2,3.78932
WDR53,3.78926
ASAP1,3.78667
PECAM1,3.78659
COX18,3.78611
F2R,3.78475
ACAP2,3.78466
KCTD11,3.78387
ATXN7L2,3.78353
DKFZp779M0652,3.78222
RPAP3,3.78208
TDRD3,3.78198
CFAP36,3.77688
FOXJ2,3.77317
PMS1,3.77237
THAP8,3.76998
KCTD9,3.76896
SNX24,3.76655
NATD1,3.76626
SNX22,3.76621
CCDC43,3.76621
LANCL2,3.76537
NSD1,3.76476
ITGA9,3.76384
C2orf69,3.76366
CIART,3.76285
CES1P1,3.76244
PRMT9,3.76134
RC3H2,3.76037
CYP20A1,3.75778
NEK3,3.75757
ICK,3.75752
SNRPGP2,3.75702
POLR1B,3.75634
RP11-465N4.5,3.75609
RP11-589N15.2,3.75504
ZNF385A,3.75481
ADO,3.75457
QRSL1,3.75374
CLP1,3.75332
SMIM3,3.75272
FHOD1,3.75172
RP4-669P10.16,3.75157
KIFAP3,3.75077
CMIP,3.75004
BTG3,3.75001
RP11-101E14.3,3.74726
AKAP12,3.74642
RAB3IL1,3.74639
IYD,3.74432
HAUS1,3.74255
STAU2,3.74176
LTN1,3.74141
NVL,3.7409
HSD11B2,3.73888
ESCO1,3.73775
NNT-AS1,3.73711
FADD,3.7364
KYNU,3.73105
C9orf72,3.73079
SMG1P7,3.73001
PUS10,3.72937
LIN52,3.72715
OTUD7B,3.72576
ACTR8,3.72463
GZF1,3.72438
ITGAX,3.7237
LINC00482,3.72298
VPS33A,3.72297
MICALL1,3.72219
C1QTNF3,3.7195
USP53,3.7188
MTPAP,3.71568
RP11-43F13.1,3.7153
TMEM79,3.71472
KLHDC9,3.71403
ALKBH1,3.71379
EHMT1,3.7133
LINC02037,3.71311
TRMT2B,3.71099
ACAP1,3.70697
MAP1S,3.70652
PTGES3P2,3.70618
ASCC3,3.70565
KMT5C,3.70554
EXOC8,3.70488
ICA1,3.70347
SBF2,3.70345
POLR3B,3.70271
DDX31,3.70152
PRR14L,3.70032
SPAST,3.70018
SNHG15,3.69784
CRTC1,3.69256
RPS6KC1,3.69212
PAAF1,3.69044
WDR41,3.6877
SPATA41,3.68763
TTC27,3.68672
ZNRF3,3.68535
GPR89B,3.68421
CLPS,3.68385
SMIM4,3.68354
AC005104.3,3.68285
UCN,3.68106
TBXA2R,3.68055
ORC4,3.68015
KB-1208A12.3,3.67833
MIR210HG,3.67707
CCDC149,3.67701
NSD3,3.67592
SHISA4,3.67457
KRT7,3.67441
SFMBT1,3.67206
SNORD35B,3.67141
ZDHHC23,3.67136
DENND4C,3.66596
FAM214B,3.66561
ALOX12P2,3.66417
PYROXD1,3.66267
RRP12,3.66175
MBP,3.66173
E2F6,3.66131
EFEMP1,3.66118
TGFBRAP1,3.65945
HSF2,3.65938
CCDC57,3.65864
FAM89A,3.65854
PWWP2B,3.65818
NSMCE2,3.65675
SLC35A3,3.65568
GIMAP2,3.65565
ENPP7,3.65543
CD37,3.6546
CBX5,3.65369
PDCD2L,3.65257
SLC27A1,3.65209
TRAM2-AS1,3.64892
ARL4C,3.64813
TXNRD3,3.6481
MED13L,3.64762
PPP1R12B,3.64695
ZNF7,3.6469
EPS15L1,3.64576
KHDRBS3,3.64555
PRKACB,3.64359
DCLRE1A,3.64342
PAPSS1,3.64219
RAP2A,3.64183
RP11-325K4.2,3.64148
NCAPD3,3.64047
AHCYL2,3.63948
C19orf71,3.63826
RBM18,3.63796
PRKCI,3.63696
RP11-449P15.2,3.63427
TSPAN14,3.63248
CYP4F22,3.63177
ZNF564,3.62982
NLRC5,3.62839
MEGF8,3.62838
SPTLC3,3.62655
ZNF639,3.62617
RFC4,3.6249
TRIM38,3.62408
PTPN9,3.62291
NIPAL2,3.62288
BBC3,3.6219
C12orf65,3.62014
SSH1,3.61935
CSRNP2,3.61899
EPC2,3.61822
MED1,3.6165
F2RL1,3.61539
VSIG10,3.61538
DAB2,3.61277
U91324.1,3.61094
PRF1,3.61036
TRIM52-AS1,3.61034
DENND5B,3.60902
SH3BGR,3.60888
TNFRSF11B,3.60789
AASDH,3.60754
TSTD2,3.60753
USP43,3.60716
LATS1,3.6071
MEX3D,3.60676
PEX26,3.6067
PLEKHO1,3.60595
NOC3L,3.60568
RP11-644F5.11,3.60485
FRA10AC1,3.60439
RP11-81A1.6,3.59787
MYCBP2,3.59778
NDUFAF6,3.59682
FAM118B,3.59663
NCAPD2,3.59575
PXK,3.595
MSI2,3.59348
MAGOH2P,3.59344
SH3RF2,3.59256
CABLES1,3.58844
CTD-2555O16.4,3.5877
IGHV3-30,3.58723
SNORD3A,3.58703
TMEM98,3.58639
RPS27AP16,3.5859
ERAP2,3.58517
CCDC68,3.58389
RUNDC1,3.5828
DHRS13,3.58272
MAPKAPK5,3.58224
RP11-545E17.3,3.58196
TRMO,3.57888
SEMA3B,3.57742
ANKRD39,3.57738
CTD-2256P15.2,3.57716
AP4B1,3.57611
PSME2P2,3.57588
ITIH4-AS1,3.57583
QTRT2,3.57548
PAQR6,3.5752
CICP14,3.57061
PIGA,3.56987
ME3,3.56986
UVRAG,3.56721
RPS7P1,3.56652
AC002398.13,3.5665
RELN,3.56565
RNF125,3.56346
RASGRP2,3.56334
RP2,3.56228
DENND1A,3.56046
CRISPLD2,3.55998
LST1,3.55875
ANKRD9,3.55703
GDF7,3.5564
TUBGCP5,3.55574
LBHD1,3.55263
DIO3OS,3.55111
PPARG,3.55026
RP11-81A22.4,3.55019
SIAH1,3.54947
PITPNA-AS1,3.54912
PUDP,3.54725
NBDY,3.5464
TEP1,3.54624
ZCCHC7,3.54555
RP11-894P9.1,3.54468
STAB2,3.54464
PLVAP,3.54311
ZNF618,3.54147
C7orf49,3.53997
PRDM2,3.53968
RP11-459I19.1,3.53893
IDH3A,3.5371
PHKA2-AS1,3.5363
ASB7,3.53518
IGHV3-15,3.53368
TSNARE1,3.53339
ACKR2,3.53318
SLC2A9,3.53199
CRYBB2P1,3.53168
ATP23,3.5315
OPA3,3.53114
EXOC5,3.53112
BRAF,3.53033
CDKN2D,3.52959
ZNF641,3.52935
CCDC18-AS1,3.52738
ESR1,3.52714
EEA1,3.52506
R3HDM1,3.52322
MTND4LP30,3.52281
VMAC,3.52197
RP11-192H23.4,3.52154
TMEM38B,3.52109
CENPBD1,3.52046
LINC01909,3.51998
SVIL,3.51832
DNAJC9,3.51797
SOCS2,3.51774
LINC01128,3.51756
MCM5,3.51619
ADAT2,3.51531
C16orf52,3.51503
ATR,3.51436
TBC1D3L,3.51411
ANAPC15,3.5134
SP110,3.51325
TDRD7,3.51008
UEVLD,3.50826
RP1-286D6.5,3.50818
BRPF1,3.508
PRMT3,3.50773
ZNF148,3.50329
PXMP4,3.503
RABIF,3.50293
NRF1,3.50033
DLL1,3.49808
DMWD,3.49717
CTB-31O20.2,3.49666
CNEP1R1,3.49472
ASNS,3.49346
RP11-33E12.2,3.49218
KATNBL1,3.4921
IGHV4-39,3.49205
SLC29A2,3.49155
HEATR5A,3.49046
IMPDH1,3.48886
CFD,3.48659
ZBED4,3.484
TRNT1,3.48247
RPL6P27,3.48217
RNF217,3.48178
LRCH3,3.48167
ZBTB42,3.48109
SAMD10,3.47973
HSDL1,3.47932
TADA2A,3.47825
DLG4,3.478
FBXO42,3.47708
METAP1D,3.4768
AP001505.10,3.47654
POT1,3.47567
RP11-19D2.1,3.47538
DDX59,3.47484
METTL18,3.47444
TMEM19,3.47188
FKBP1B,3.47183
RP5-1148A21.3,3.47179
WDR27,3.47055
GEMIN6,3.46986
SLC11A1,3.46953
MTRNR2L12,3.46941
NIPA1,3.46928
SMG8,3.46893
RP11-830F9.5,3.46875
ZNF623,3.46738
S100PBP,3.46464
KIAA2026,3.46415
RP11-632K20.7,3.46389
AC083843.1,3.46288
DCP1B,3.46205
HSPG2,3.46128
BIRC3,3.45911
SMAD1,3.45855
LMBRD2,3.45722
CD300A,3.45358
CASP10,3.45287
WASF3,3.45043
CTD-2517M22.14,3.4491
CARD16,3.44633
PM20D2,3.44617
NEO1,3.44521
THBS2,3.44507
SNORA71,3.44486
POLI,3.44461
CENPBD1P1,3.4442
PIGM,3.44168
ZNF34,3.4409
G6PD,3.44014
NME6,3.43918
CCZ1,3.43877
RP11-22B23.1,3.43759
DCAF16,3.43732
TNK1,3.43718
ADAMTS17,3.43692
GRASP,3.43672
HMGN2P5,3.43591
RP11-458J1.1,3.43572
YLPM1,3.435
CHSY1,3.43452
C1orf131,3.4342
CYP51A1,3.43413
UTP23,3.43349
DOPEY1,3.43327
RP1-30M3.5,3.43318
PLD6,3.43248
BISPR,3.43154
VSIR,3.4296
LYG1,3.42737
ZNF69,3.42724
CRIM1,3.42716
MSH3,3.4254
PAFAH1B3,3.42247
S1PR2,3.42103
CD36,3.41992
TMEM8B,3.41953
ENOX2,3.41865
ACYP2,3.41685
IGLV6-57,3.41684
AC009120.6,3.41641
CWF19L2,3.41477
ZMAT3,3.41353
PEAR1,3.4125
C11orf1,3.41205
TMC6,3.41174
C3orf38,3.41131
NDUFA4L2,3.41077
CD58,3.40991
OSGEPL1,3.40649
TIMM23B,3.40648
TYW5,3.406
ADRB2,3.40578
ZNF587B,3.40453
FAM229B,3.40428
NAA15,3.40367
MED7,3.40349
SCFD2,3.40326
MT-TY,3.40258
CTC-490E21.11,3.40232
PEX12,3.39989
IFI27L2,3.39983
FKBPL,3.39927
ARRB1,3.39652
ZNF837,3.39558
CHD9,3.39486
SCNN1A,3.39459
PRICKLE3,3.39411
SMC4,3.39343
CYP2R1,3.39262
GPR180,3.3909
AAMDC,3.39078
SLC22A18AS,3.38992
ADAM9,3.38938
PIBF1,3.38896
RP11-1100L3.8,3.38741
PJA1,3.38704
ZAP70,3.38649
DFFB,3.38575
ECSCR,3.38555
ZNF563,3.38321
ATAD2,3.38064
HIF1AN,3.38035
GS1-358P8.4,3.37759
ZEB1,3.37391
LRCH1,3.37341
C9orf172,3.37292
SNHG25,3.37289
BAG2,3.372
MFSD13A,3.37187
HDAC8,3.37131
RP11-30P6.6,3.37046
TTC32,3.36999
UCK2,3.36993
ZBTB47,3.36859
RP5-997D16.2,3.36849
TRIM2,3.368
RP11-231P20.2,3.3677
PIGC,3.36652
ERMP1,3.36552
SLC2A11,3.36481
UVSSA,3.36447
KDR,3.36219
PLEKHM1P1,3.3598
GGACT,3.35949
ARID3C,3.35844
RP11-33B1.1,3.3566
PDS5B,3.35638
ZNF507,3.35632
SOX12,3.35596
NDC1,3.35573
LGI4,3.35528
GFOD1,3.35469
RIN2,3.35435
FAM185A,3.35381
KCNK1,3.3536
RP11-45A17.2,3.35302
SH3KBP1,3.35274
HABP4,3.34977
IRF5,3.34692
FANCG,3.34548
CTSW,3.34515
MECP2,3.34487
CHAC1,3.3441
PGF,3.34173
GABRE,3.3398
MNAT1,3.33781
FANCF,3.33485
ERC1,3.33483
KRR1,3.33426
RP5-1112D6.4,3.33268
RIOK2,3.33184
MFNG,3.33171
MSH5,3.33117
SAPCD1,3.33028
PDIK1L,3.33027
MNT,3.3299
LYRM7,3.32813
C17orf75,3.328
NUP107,3.32789
CNOT6,3.32761
LINC01355,3.32621
SMG9,3.32616
ZNF292,3.32557
ORAOV1,3.32414
PANK2,3.32361
RP11-27G14.4,3.32047
ARHGEF2,3.31975
CRYM,3.31965
GMPS,3.31707
DAAM2,3.31511
IFFO2,3.31463
RMDN2,3.31367
ZBED5,3.31332
LYRM2,3.31264
COL6A3,3.31236
SETMAR,3.30937
ZNF143,3.30871
USF3,3.30717
KMT2A,3.30139
HSPA6,3.30125
TRIM23,3.30103
DMXL1,3.30099
C1orf216,3.30088
PARG,3.30053
TBC1D16,3.29994
CWC27,3.29804
IGKV1-39,3.29763
A1BG-AS1,3.2976
GALC,3.29697
NRGN,3.29652
KCNN2,3.29646
TWISTNB,3.29585
PTGIS,3.29533
ABCC10,3.29448
NUDT18,3.29367
ZNF181,3.29218
FAM114A2,3.29173
AIM1,3.2913
RP11-15H20.6,3.29123
NEURL1B,3.2906
IGHV3-21,3.28812
HINFP,3.28794
URB1,3.28687
CNKSR3,3.28639
TATDN3,3.28587
FRS2,3.2854
IL2RB,3.2849
RIPK2,3.28178
NSMAF,3.27913
GNB5,3.27899
THRA,3.27861
CHD6,3.27724
KAT7,3.27683
SMARCAL1,3.27624
DEF6,3.27424
PGBD2,3.2713
WDR4,3.26889
EVI2B,3.26882
KANSL1-AS1,3.26742
CPSF2,3.26737
SPATA6L,3.26595
RP11-452F19.3,3.2646
TRIM13,3.26322
AC093673.5,3.26262
SPATA25,3.26194
AEBP2,3.26149
RP3-453C12.14,3.26022
LINC01268,3.2594
CDKN1C,3.25871
GPAT3,3.256
ASB9,3.25588
EDRF1,3.25522
ALPK1,3.25442
PPCDC,3.25431
RP11-274B21.1,3.25428
NFE2L3,3.25152
SFXN3,3.24909
BTBD7,3.24861
HERC3,3.24687
HFE,3.24452
EHD3,3.24244
RRAGD,3.24243
RP5-1056L3.3,3.24153
PKNOX1,3.23904
OTUD6B-AS1,3.23878
STK4,3.23875
B4GALT1-AS1,3.23727
MTMR9LP,3.23629
DTX3,3.23553
FLJ20021,3.23535
ADAMTSL3,3.2347
GMIP,3.23297
RP11-669E14.4,3.23292
PTP4A3,3.2327
HEATR1,3.2324
RP11-363E7.4,3.23119
MMRN2,3.23032
LSM6,3.22782
ZNF232,3.22741
VSIG4,3.22727
MBTPS2,3.22649
SNX8,3.22265
STK10,3.22238
DEXI,3.22119
HEY2,3.22008
MARCH9,3.22001
ZFYVE9,3.21951
ARL15,3.21926
ARIH1,3.21794
GRPEL2,3.21626
HES4,3.213
STAC3,3.21214
TTC8,3.2108
AP000351.3,3.20901
COL5A1,3.20818
NEK8,3.20762
AC083843.4,3.20727
WDYHV1,3.20422
RAD1,3.20354
SGMS2,3.20249
EXOC6,3.2023
MYCL,3.20228
MAGI2-AS3,3.20179
ZNF629,3.20026
KLC2,3.20001
RASSF3,3.19865
ISM1,3.19748
UTRN,3.19685
GPRASP2,3.19619
ZNF746,3.19587
RP11-299G20.2,3.19521
SEC22A,3.19161
LA16c-380H5.5,3.19093
ZNF654,3.18898
RP13-1032I1.7,3.18893
RNF216P1,3.18599
SLC1A5,3.18399
FLRT3,3.18316
AC114730.11,3.18286
ABCA7,3.18168
PCBP1-AS1,3.18118
AC125232.1,3.18014
LSM12,3.18007
RP11-50C13.1,3.17954
RINL,3.17833
CEP85,3.17788
CUEDC1,3.17679
RPS2P46,3.17634
DIAPH2,3.17441
KNSTRN,3.17412
LINC-PINT,3.1741
FIG4,3.17251
RIC8B,3.17241
AGBL5,3.17153
SNORA48,3.17138
RP11-34P13.15,3.17038
TCTN1,3.17013
MARVELD1,3.16969
STX3,3.16939
PNMA6A,3.16923
CEBPA-AS1,3.16903
HCK,3.16872
INAFM2,3.16774
LRIG3,3.16767
THG1L,3.1676
CLASP2,3.16745
BTNL9,3.16607
RP11-395A13.2,3.16519
CBLB,3.16464
IL1R2,3.16415
ZSCAN16,3.16365
RP11-379H18.1,3.1633
RP3-508I15.19,3.1622
FGF14-AS2,3.16188
EXD2,3.16067
FOXRED2,3.1595
FBXW9,3.1589
BCL7A,3.15791
KDF1,3.15516
HES6,3.15493
RP11-395I6.3,3.15481
C14orf28,3.1547
NUDT6,3.15415
CGRRF1,3.15384
GTF2IRD2B,3.15354
GLS,3.15352
LGALS9,3.15341
VCPIP1,3.15337
GEMIN5,3.15277
CERS5,3.15222
JAG1,3.15198
ZNF354B,3.15142
C8orf58,3.15141
AC005519.4,3.15038
ROBO4,3.15025
C14orf80,3.14857
APIP,3.14844
WDR3,3.14765
CBFA2T3,3.14628
RP11-231C14.6,3.14614
TIFA,3.14613
HNRNPLL,3.1454
RHBDF2,3.14451
POLR1A,3.14304
C7orf25,3.14224
RHBG,3.1417
RP11-305K5.1,3.14157
NUAK2,3.13738
CHTF18,3.13717
COX7A1,3.13671
RP11-34P13.18,3.13668
HK1,3.13627
ACSL4,3.13608
HDAC2,3.13541
AP006621.6,3.13438
CCT6P1,3.13275
KANSL1L,3.13269
RPP40,3.1316
MYNN,3.13134
ZNF480,3.1298
ZSCAN18,3.12978
NRDE2,3.12976
DUSP2,3.1293
TMEM260,3.12682
FAM104B,3.12445
ZNF271P,3.12179
XXbac-BPG283O16.9,3.11856
CTD-2600O9.2,3.11824
PLEKHA2,3.1181
DTNBP1,3.11792
GBP4,3.11752
CGREF1,3.11585
ENDOV,3.11469
NRM,3.11346
RASA2,3.11242
LIN7B,3.11217
FRMD4A,3.11211
TCEAL3,3.11206
MIEF2,3.1105
RPS6KA2,3.10923
FOXP1,3.10765
SENP7,3.10609
RPL13AP25,3.10607
STARD13,3.10556
FRK,3.10549
MPHOSPH9,3.10528
RASA3,3.10495
PIK3CA,3.10447
