test_compound,reference_drug,reference_ltkbid,reference_dilirank,reference_category,tanimoto_similarity
Hyperforin,Brilliant blue g,LT03868,vNo-DILI-concern,DILI_negative,0.03937007874015748
Hyperforin,Brivaracetam,LT03643,vNo-DILI-concern,DILI_negative,0.14473684210526316
Hyperforin,Brompheniramine maleate,LT02076,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Budesonide,LT01144,vNo-DILI-concern,DILI_negative,0.13592233009708737
Hyperforin,Butorphanol tartrate,LT01151,vNo-DILI-concern,DILI_negative,0.10204081632653061
Hyperforin,Cabergoline,LT01152,vNo-DILI-concern,DILI_negative,0.07894736842105263
Hyperforin,Caffeine citrate,LT01888,vNo-DILI-concern,DILI_negative,0.08139534883720931
Hyperforin,Calcitonin salmon,LT00878,vNo-DILI-concern,DILI_negative,0.0707070707070707
Hyperforin,Calcitriol,LT00899,vNo-DILI-concern,DILI_negative,0.1326530612244898
Hyperforin,Calcium acetate,LT00947,vNo-DILI-concern,DILI_negative,0.08620689655172414
Hyperforin,Cangrelor,LT02516,vNo-DILI-concern,DILI_negative,0.056
Hyperforin,Carbinoxamine maleate,LT00759,vNo-DILI-concern,DILI_negative,0.08602150537634409
Hyperforin,Carboprost tromethamine,LT00898,vNo-DILI-concern,DILI_negative,0.11224489795918367
Hyperforin,Carglumic acid,LT00675,vNo-DILI-concern,DILI_negative,0.06944444444444445
Hyperforin,Carisoprodol,LT02037,vNo-DILI-concern,DILI_negative,0.0875
Hyperforin,Casimersen,LT03648,vNo-DILI-concern,DILI_negative,0.07758620689655173
Hyperforin,Chloramphenicol,LT01196,vNo-DILI-concern,DILI_negative,0.08433734939759036
Hyperforin,Chlorpheniramine maleate,LT00009,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Choline c-11,LT03899,vNo-DILI-concern,DILI_negative,0.047619047619047616
Hyperforin,Cinacalcet hydrochloride,LT01209,vNo-DILI-concern,DILI_negative,0.053763440860215055
Hyperforin,Cisatracurium besylate,LT00978,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Clemastine fumarate,LT02222,vNo-DILI-concern,DILI_negative,0.09574468085106383
Hyperforin,Clevidipine,LT00644,vNo-DILI-concern,DILI_negative,0.0967741935483871
Hyperforin,Codeine sulfate,LT01269,vNo-DILI-concern,DILI_negative,0.07920792079207921
Hyperforin,Colistimethate sodium,LT01275,vNo-DILI-concern,DILI_negative,0.10204081632653061
Hyperforin,Conivaptan hydrochloride,LT01210,vNo-DILI-concern,DILI_negative,0.05660377358490566
Hyperforin,Copanlisib dihydrochloride,LT03651,vNo-DILI-concern,DILI_negative,0.05982905982905983
Hyperforin,Copper cu-64 dotatate,LT03900,vNo-DILI-concern,DILI_negative,0.08441558441558442
Hyperforin,Corticorelin ovine triflutate,LT00438,vNo-DILI-concern,DILI_negative,0.06741573033707865
Hyperforin,Corticotropin,LT00077,vNo-DILI-concern,DILI_negative,0.07407407407407407
Hyperforin,Cortisone acetate,LT00734,vNo-DILI-concern,DILI_negative,0.1368421052631579
Hyperforin,Cosyntropin,LT00855,vNo-DILI-concern,DILI_negative,0.07514450867052024
Hyperforin,Cupric chloride,LT00361,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Cyanocobalamin,LT02002,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Dalfampridine,LT03653,vNo-DILI-concern,DILI_negative,0.015151515151515152
Hyperforin,Dapagliflozin,LT02891,vNo-DILI-concern,DILI_negative,0.07368421052631578
Hyperforin,Darifenacin hydrobromide,LT01188,vNo-DILI-concern,DILI_negative,0.07
Hyperforin,Dasiglucagon hydrochloride,LT03655,vNo-DILI-concern,DILI_negative,0.06896551724137931
Hyperforin,Daunorubicin hydrochloride,LT00540,vNo-DILI-concern,DILI_negative,0.12844036697247707
Hyperforin,Defibrotide sodium,LT01774,vNo-DILI-concern,DILI_negative,0.07692307692307693
Hyperforin,Deflazacort,LT02726,vNo-DILI-concern,DILI_negative,0.1346153846153846
Hyperforin,Deoxycholic acid,LT03657,vNo-DILI-concern,DILI_negative,0.13186813186813187
Hyperforin,Deutetrabenazine,LT03658,vNo-DILI-concern,DILI_negative,0.10227272727272728
Hyperforin,Dexbrompheniramine maleate,LT00810,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Dexchlorpheniramine maleate,LT00682,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Dexpanthenol,LT01972,vNo-DILI-concern,DILI_negative,0.08
Hyperforin,Dextroamphetamine sulfate,LT00870,vNo-DILI-concern,DILI_negative,0.09722222222222222
Hyperforin,Dextromethorphan polistirex,LT02056,vNo-DILI-concern,DILI_negative,0.05434782608695652
Hyperforin,Dextrose,LT00327,vNo-DILI-concern,DILI_negative,0.05970149253731343
Hyperforin,Diatrizoate sodium,LT00774,vNo-DILI-concern,DILI_negative,0.0821917808219178
Hyperforin,Dichlorphenamide,LT00802,vNo-DILI-concern,DILI_negative,0.04054054054054054
Hyperforin,Dicyclomine hydrochloride,LT00737,vNo-DILI-concern,DILI_negative,0.0975609756097561
Hyperforin,Diethylpropion hydrochloride,LT00806,vNo-DILI-concern,DILI_negative,0.1095890410958904
Hyperforin,Difelikefalin acetate,LT03659,vNo-DILI-concern,DILI_negative,0.11538461538461539
Hyperforin,Digoxin,LT00292,vNo-DILI-concern,DILI_negative,0.0990990990990991
Hyperforin,Dihydroergotamine mesylate,LT02218,vNo-DILI-concern,DILI_negative,0.10236220472440945
Hyperforin,Dimenhydrinate,LT00545,vNo-DILI-concern,DILI_negative,0.061224489795918366
Hyperforin,Dimercaprol,LT00074,vNo-DILI-concern,DILI_negative,0.046875
Hyperforin,Diphenhydramine hydrochloride,LT00087,vNo-DILI-concern,DILI_negative,0.05263157894736842
Hyperforin,Diphenoxylate,LT01623,vNo-DILI-concern,DILI_negative,0.0967741935483871
Hyperforin,Dobutamine hydrochloride,LT01308,vNo-DILI-concern,DILI_negative,0.08536585365853659
Hyperforin,Dopamine hydrochloride,LT00015,vNo-DILI-concern,DILI_negative,0.05555555555555555
Hyperforin,Doxapram hydrochloride,LT00547,vNo-DILI-concern,DILI_negative,0.11235955056179775
Hyperforin,Doxylamine succinate,LT00727,vNo-DILI-concern,DILI_negative,0.06741573033707865
Hyperforin,Droperidol,LT01317,vNo-DILI-concern,DILI_negative,0.08080808080808081
Hyperforin,Droxidopa,LT01788,vNo-DILI-concern,DILI_negative,0.0945945945945946
Hyperforin,Dutasteride,LT01112,vNo-DILI-concern,DILI_negative,0.11428571428571428
Hyperforin,Dyphylline,LT00740,vNo-DILI-concern,DILI_negative,0.0975609756097561
Hyperforin,Ecallantide,LT00683,vNo-DILI-concern,DILI_negative,0.06374501992031872
Hyperforin,Edaravone,LT03663,vNo-DILI-concern,DILI_negative,0.06666666666666667
Hyperforin,Edrophonium chloride,LT02093,vNo-DILI-concern,DILI_negative,0.06756756756756757
Hyperforin,Eliglustat tartrate,LT03666,vNo-DILI-concern,DILI_negative,0.07766990291262135
Hyperforin,Empagliflozin,LT03667,vNo-DILI-concern,DILI_negative,0.06862745098039216
Hyperforin,Enzalutamide,LT02444,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Ephedrine sulfate,LT01666,vNo-DILI-concern,DILI_negative,0.08
Hyperforin,Epinephrine,LT00742,vNo-DILI-concern,DILI_negative,0.08108108108108109
Hyperforin,Epoetin alfa,LT01316,vNo-DILI-concern,DILI_negative,0.10743801652892562
Hyperforin,Eptifibatide,LT00999,vNo-DILI-concern,DILI_negative,0.07407407407407407
Hyperforin,Ergocalciferol,LT00194,vNo-DILI-concern,DILI_negative,0.11578947368421053
Hyperforin,Ertugliflozin,LT03673,vNo-DILI-concern,DILI_negative,0.10309278350515463
Hyperforin,Erythropoietin,LT02330,vNo-DILI-concern,DILI_negative,0.10743801652892562
Hyperforin,Esmolol hydrochloride,LT01333,vNo-DILI-concern,DILI_negative,0.11904761904761904
Hyperforin,Estazolam,LT01334,vNo-DILI-concern,DILI_negative,0.021739130434782608
Hyperforin,Etelcalcetide,LT03674,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Ethanolamine oleate,LT00926,vNo-DILI-concern,DILI_negative,0.09210526315789473
Hyperforin,Etidronate disodium,LT01355,vNo-DILI-concern,DILI_negative,0.04477611940298507
Hyperforin,Etomidate,LT01357,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Exenatide synthetic,LT00537,vNo-DILI-concern,DILI_negative,0.06403940886699508
Hyperforin,Fenoldopam mesylate,LT00944,vNo-DILI-concern,DILI_negative,0.08791208791208792
Hyperforin,Ferric maltol,LT03677,vNo-DILI-concern,DILI_negative,0.05555555555555555
Hyperforin,Ferumoxytol,LT00650,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Fesoterodine fumarate,LT00590,vNo-DILI-concern,DILI_negative,0.10526315789473684
Hyperforin,Fexofenadine hydrochloride,LT01370,vNo-DILI-concern,DILI_negative,0.09574468085106383
Hyperforin,Finerenone,LT03679,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Flibanserin,LT03680,vNo-DILI-concern,DILI_negative,0.052083333333333336
Hyperforin,Florbetaben f-18,LT03903,vNo-DILI-concern,DILI_negative,0.060240963855421686
Hyperforin,Florbetapir f-18,LT03904,vNo-DILI-concern,DILI_negative,0.05747126436781609
Hyperforin,Flortaucipir f-18,LT03905,vNo-DILI-concern,DILI_negative,0.023255813953488372
Hyperforin,Fluciclovine f-18,LT03906,vNo-DILI-concern,DILI_negative,0.140625
Hyperforin,Fludarabine phosphate,LT01382,vNo-DILI-concern,DILI_negative,0.061224489795918366
Hyperforin,Fludrocortisone acetate,LT00399,vNo-DILI-concern,DILI_negative,0.15789473684210525
Hyperforin,Flumazenil,LT01384,vNo-DILI-concern,DILI_negative,0.09574468085106383
Hyperforin,Fluorescein sodium,LT00894,vNo-DILI-concern,DILI_negative,0.06521739130434782
Hyperforin,Fluorodopa f-18,LT03907,vNo-DILI-concern,DILI_negative,0.10810810810810811
Hyperforin,Fluoroestradiol f-18,LT03908,vNo-DILI-concern,DILI_negative,0.11627906976744186
Hyperforin,Flutemetamol f-18,LT03909,vNo-DILI-concern,DILI_negative,0.0449438202247191
Hyperforin,Folic acid,LT01580,vNo-DILI-concern,DILI_negative,0.07692307692307693
Hyperforin,Fosdenopterin hydrobromide,LT03681,vNo-DILI-concern,DILI_negative,0.07
Hyperforin,Frovatriptan succinate,LT01054,vNo-DILI-concern,DILI_negative,0.11956521739130435
Hyperforin,Gabapentin enacarbil,LT03684,vNo-DILI-concern,DILI_negative,0.12345679012345678
Hyperforin,Gadobenate dimeglumine,LT01127,vNo-DILI-concern,DILI_negative,0.08490566037735849
Hyperforin,Gadobutrol,LT02336,vNo-DILI-concern,DILI_negative,0.07692307692307693
Hyperforin,Gadofosveset trisodium,LT00528,vNo-DILI-concern,DILI_negative,0.10891089108910891
Hyperforin,Gadopentetate dimeglumine,LT00935,vNo-DILI-concern,DILI_negative,0.08235294117647059
Hyperforin,Gadoterate meglumine,LT02876,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Gadoteridol,LT00952,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Gadoversetamide,LT01044,vNo-DILI-concern,DILI_negative,0.06172839506172839
Hyperforin,Gadoxetate disodium,LT02404,vNo-DILI-concern,DILI_negative,0.08888888888888889
Hyperforin,Gallium dotatate ga-68,LT03901,vNo-DILI-concern,DILI_negative,0.08609271523178808
Hyperforin,Gallium ga-68 edotreotide,LT03902,vNo-DILI-concern,DILI_negative,0.08609271523178808
Hyperforin,Gallium ga-68 gozetotide,LT03910,vNo-DILI-concern,DILI_negative,0.07142857142857142
Hyperforin,Ganirelix acetate,LT00475,vNo-DILI-concern,DILI_negative,0.07947019867549669
Hyperforin,Glycopyrrolate,LT00836,vNo-DILI-concern,DILI_negative,0.07954545454545454
Hyperforin,Guaifenesin,LT01100,vNo-DILI-concern,DILI_negative,0.08
Hyperforin,Guanethidine monosulfate,LT00829,vNo-DILI-concern,DILI_negative,0.05194805194805195
Hyperforin,Histamine phosphate,LT00706,vNo-DILI-concern,DILI_negative,0.05194805194805195
Hyperforin,Hydrocortisone acetate,LT00188,vNo-DILI-concern,DILI_negative,0.1595744680851064
Hyperforin,Hydroxyzine hydrochloride,LT01437,vNo-DILI-concern,DILI_negative,0.05555555555555555
Hyperforin,Ibutilide fumarate,LT00974,vNo-DILI-concern,DILI_negative,0.0851063829787234
Hyperforin,Indocyanine green,LT00141,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Iodipamide sodium,LT01454,vNo-DILI-concern,DILI_negative,0.06097560975609756
Hyperforin,Ioflupane i-123,LT03911,vNo-DILI-concern,DILI_negative,0.0967741935483871
Hyperforin,Iothalamate meglumine,LT00257,vNo-DILI-concern,DILI_negative,0.10112359550561797
Hyperforin,Ioversol,LT00419,vNo-DILI-concern,DILI_negative,0.06896551724137931
Hyperforin,Isoproterenol hydrochloride,LT00200,vNo-DILI-concern,DILI_negative,0.10666666666666667
Hyperforin,Isosorbide dinitrate,LT00818,vNo-DILI-concern,DILI_negative,0.056338028169014086
Hyperforin,Isoxsuprine hydrochloride,LT02089,vNo-DILI-concern,DILI_negative,0.0963855421686747
Hyperforin,Istradefylline,LT03695,vNo-DILI-concern,DILI_negative,0.08602150537634409
Hyperforin,Ivabradine hydrochloride,LT02665,vNo-DILI-concern,DILI_negative,0.07216494845360824
Hyperforin,Kanamycin,LT01477,vNo-DILI-concern,DILI_negative,0.06896551724137931
Hyperforin,Lactitol,LT02745,vNo-DILI-concern,DILI_negative,0.075
Hyperforin,Lactulose,LT00886,vNo-DILI-concern,DILI_negative,0.07317073170731707
Hyperforin,Lanthanum carbonate,LT00493,vNo-DILI-concern,DILI_negative,0.05172413793103448
Hyperforin,Lasmiditan succinate,LT03699,vNo-DILI-concern,DILI_negative,0.08163265306122448
Hyperforin,Lemborexant,LT03700,vNo-DILI-concern,DILI_negative,0.09803921568627451
Hyperforin,Leucovorin calcium,LT02192,vNo-DILI-concern,DILI_negative,0.08928571428571429
Hyperforin,Levocarnitine,LT01486,vNo-DILI-concern,DILI_negative,0.1044776119402985
Hyperforin,Levoleucovorin,LT02437,vNo-DILI-concern,DILI_negative,0.09090909090909091
Hyperforin,Levomefolate calcium,LT02442,vNo-DILI-concern,DILI_negative,0.09090909090909091
Hyperforin,Levonorgestrel,LT01489,vNo-DILI-concern,DILI_negative,0.09782608695652174
Hyperforin,Levorphanol tartrate,LT00752,vNo-DILI-concern,DILI_negative,0.10752688172043011
Hyperforin,Lidocaine,LT01905,vNo-DILI-concern,DILI_negative,0.07792207792207792
Hyperforin,Linaclotide,LT02412,vNo-DILI-concern,DILI_negative,0.08904109589041095
Hyperforin,Liothyronine sodium,LT00783,vNo-DILI-concern,DILI_negative,0.09195402298850575
Hyperforin,Lofexidine hydrochloride,LT01776,vNo-DILI-concern,DILI_negative,0.07317073170731707
Hyperforin,Loperamide hydrochloride,LT02087,vNo-DILI-concern,DILI_negative,0.0967741935483871
Hyperforin,Loratadine,LT01498,vNo-DILI-concern,DILI_negative,0.07142857142857142
Hyperforin,Lubiprostone,LT01240,vNo-DILI-concern,DILI_negative,0.12903225806451613
Hyperforin,Lurasidone hydrochloride,LT02411,vNo-DILI-concern,DILI_negative,0.07
Hyperforin,Lusutrombopag,LT03708,vNo-DILI-concern,DILI_negative,0.09482758620689655
Hyperforin,Macimorelin acetate,LT03709,vNo-DILI-concern,DILI_negative,0.10204081632653061
Hyperforin,Mannitol,LT00024,vNo-DILI-concern,DILI_negative,0.06557377049180328
Hyperforin,Maribavir,LT03558,vNo-DILI-concern,DILI_negative,0.08695652173913043
Hyperforin,Mecamylamine hydrochloride,LT00781,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Meclizine hydrochloride,LT00792,vNo-DILI-concern,DILI_negative,0.05434782608695652
Hyperforin,Mepenzolate bromide,LT00790,vNo-DILI-concern,DILI_negative,0.08235294117647059
Hyperforin,Meperidine hydrochloride,LT00713,vNo-DILI-concern,DILI_negative,0.09876543209876543
Hyperforin,Meprobamate,LT01521,vNo-DILI-concern,DILI_negative,0.06944444444444445
Hyperforin,Metaproterenol sulfate,LT02086,vNo-DILI-concern,DILI_negative,0.12
Hyperforin,Methamphetamine hydrochloride,LT00716,vNo-DILI-concern,DILI_negative,0.07042253521126761
Hyperforin,Methionine,LT01468,vNo-DILI-concern,DILI_negative,0.08695652173913043
Hyperforin,Methscopolamine bromide,LT01547,vNo-DILI-concern,DILI_negative,0.10227272727272728
Hyperforin,Methsuximide,LT00787,vNo-DILI-concern,DILI_negative,0.1095890410958904
Hyperforin,Methylergonovine maleate,LT02074,vNo-DILI-concern,DILI_negative,0.09345794392523364
Hyperforin,Methylnaltrexone bromide,LT00570,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Methysergide maleate,LT02072,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Metyrapone,LT00838,vNo-DILI-concern,DILI_negative,0.0641025641025641
Hyperforin,Metyrosine,LT00895,vNo-DILI-concern,DILI_negative,0.0958904109589041
Hyperforin,Midazolam hydrochloride,LT01557,vNo-DILI-concern,DILI_negative,0.030927835051546393
Hyperforin,Midodrine hydrochloride,LT01558,vNo-DILI-concern,DILI_negative,0.08139534883720931
Hyperforin,Migalastat hydrochloride,LT03712,vNo-DILI-concern,DILI_negative,0.07142857142857142
Hyperforin,Miglitol,LT00992,vNo-DILI-concern,DILI_negative,0.0684931506849315
Hyperforin,Miglustat,LT01126,vNo-DILI-concern,DILI_negative,0.07894736842105263
Hyperforin,Minoxidil,LT00587,vNo-DILI-concern,DILI_negative,0.05
Hyperforin,Mitotane,LT01564,vNo-DILI-concern,DILI_negative,0.025974025974025976
Hyperforin,Mivacurium chloride,LT00950,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Morphine sulfate,LT00905,vNo-DILI-concern,DILI_negative,0.09375
Hyperforin,Nabilone,LT00910,vNo-DILI-concern,DILI_negative,0.11578947368421053
Hyperforin,Nalbuphine hydrochloride,LT01586,vNo-DILI-concern,DILI_negative,0.08
Hyperforin,Naldemedine tosylate,LT03716,vNo-DILI-concern,DILI_negative,0.07462686567164178
Hyperforin,Naloxegol oxalate,LT03717,vNo-DILI-concern,DILI_negative,0.09821428571428571
Hyperforin,Naloxone hydrochloride,LT00592,vNo-DILI-concern,DILI_negative,0.10101010101010101
Hyperforin,Neomycin sulfate,LT00595,vNo-DILI-concern,DILI_negative,0.07526881720430108
Hyperforin,Nesiritide,LT00465,vNo-DILI-concern,DILI_negative,0.06132075471698113
Hyperforin,Nifurtimox,LT02164,vNo-DILI-concern,DILI_negative,0.06521739130434782
Hyperforin,Nitazoxanide,LT01184,vNo-DILI-concern,DILI_negative,0.06521739130434782
Hyperforin,Nitroglycerin,LT01608,vNo-DILI-concern,DILI_negative,0.057971014492753624
Hyperforin,Norepinephrine bitartrate,LT00738,vNo-DILI-concern,DILI_negative,0.08974358974358974
Hyperforin,Norethindrone acetate,LT02269,vNo-DILI-concern,DILI_negative,0.11827956989247312
Hyperforin,Nusinersen sodium,LT03720,vNo-DILI-concern,DILI_negative,0.05755395683453238
Hyperforin,Nystatin,LT00602,vNo-DILI-concern,DILI_negative,0.0975609756097561
Hyperforin,Opicapone,LT03725,vNo-DILI-concern,DILI_negative,0.061224489795918366
Hyperforin,Orphenadrine hydrochloride,LT02085,vNo-DILI-concern,DILI_negative,0.04819277108433735
Hyperforin,Ospemifene,LT02880,vNo-DILI-concern,DILI_negative,0.03529411764705882
Hyperforin,Oxymorphone hydrochloride,LT00808,vNo-DILI-concern,DILI_negative,0.09574468085106383
Hyperforin,Oxytocin,LT00827,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Pafolacianine sodium,LT03729,vNo-DILI-concern,DILI_negative,0.08383233532934131
Hyperforin,Pamabrom,LT02055,vNo-DILI-concern,DILI_negative,0.07058823529411765
Hyperforin,Pancuronium bromide,LT00867,vNo-DILI-concern,DILI_negative,0.10309278350515463
Hyperforin,Paromomycin sulfate,LT02061,vNo-DILI-concern,DILI_negative,0.07446808510638298
Hyperforin,Pegfilgrastim,LT01380,vNo-DILI-concern,DILI_negative,0.10655737704918032
Hyperforin,Penbutolol sulfate,LT01644,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Penicillin v potassium,LT01648,vNo-DILI-concern,DILI_negative,0.10752688172043011
Hyperforin,Pentagastrin,LT00869,vNo-DILI-concern,DILI_negative,0.09322033898305085
Hyperforin,Pentazocine lactate,LT01650,vNo-DILI-concern,DILI_negative,0.20224719101123595
Hyperforin,Pentetate calcium trisodium yb-169,LT00879,vNo-DILI-concern,DILI_negative,0.057971014492753624
Hyperforin,Perampanel,LT02446,vNo-DILI-concern,DILI_negative,0.043010752688172046
Hyperforin,Perflutren,LT01065,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Phendimetrazine tartrate,LT00826,vNo-DILI-concern,DILI_negative,0.0975609756097561
Hyperforin,Phenoxybenzamine hydrochloride,LT02082,vNo-DILI-concern,DILI_negative,0.07228915662650602
Hyperforin,Phentolamine mesylate,LT00433,vNo-DILI-concern,DILI_negative,0.07526881720430108
Hyperforin,Physostigmine salicylate,LT00133,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Phytonadione,LT00780,vNo-DILI-concern,DILI_negative,0.2
Hyperforin,Piflufolastat f-18,LT03915,vNo-DILI-concern,DILI_negative,0.06315789473684211
Hyperforin,Pimavanserin tartrate,LT03736,vNo-DILI-concern,DILI_negative,0.10784313725490197
Hyperforin,Pimozide,LT01672,vNo-DILI-concern,DILI_negative,0.07291666666666667
Hyperforin,Pindolol,LT01673,vNo-DILI-concern,DILI_negative,0.09411764705882353
Hyperforin,Pitolisant hydrochloride,LT03737,vNo-DILI-concern,DILI_negative,0.03529411764705882
Hyperforin,Plerixafor,LT02340,vNo-DILI-concern,DILI_negative,0.03896103896103896
Hyperforin,Polidocanol,LT00486,vNo-DILI-concern,DILI_negative,0.04225352112676056
Hyperforin,Pramlintide acetate,LT00492,vNo-DILI-concern,DILI_negative,0.06787330316742081
Hyperforin,Primaquine phosphate,LT00613,vNo-DILI-concern,DILI_negative,0.07291666666666667
Hyperforin,Primidone,LT00261,vNo-DILI-concern,DILI_negative,0.125
Hyperforin,Procyclidine hydrochloride,LT02219,vNo-DILI-concern,DILI_negative,0.05952380952380952
Hyperforin,Propantheline bromide,LT00753,vNo-DILI-concern,DILI_negative,0.10588235294117647
Hyperforin,Protirelin,LT00349,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Protriptyline hydrochloride,LT00848,vNo-DILI-concern,DILI_negative,0.05063291139240506
Hyperforin,Prucalopride succinate,LT03197,vNo-DILI-concern,DILI_negative,0.07547169811320754
Hyperforin,Pseudoephedrine hydrochloride,LT00137,vNo-DILI-concern,DILI_negative,0.06944444444444445
Hyperforin,Pyrantel pamoate,LT01713,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Pyridoxine hydrochloride,LT01980,vNo-DILI-concern,DILI_negative,0.0821917808219178
Hyperforin,Quazepam,LT01721,vNo-DILI-concern,DILI_negative,0.041666666666666664
Hyperforin,Ramelteon,LT01217,vNo-DILI-concern,DILI_negative,0.08888888888888889
Hyperforin,Ranolazine,LT01192,vNo-DILI-concern,DILI_negative,0.09574468085106383
Hyperforin,Regadenoson,LT00646,vNo-DILI-concern,DILI_negative,0.08653846153846154
Hyperforin,Remimazolam besylate,LT03744,vNo-DILI-concern,DILI_negative,0.06086956521739131
Hyperforin,Reserpine,LT01729,vNo-DILI-concern,DILI_negative,0.07692307692307693
Hyperforin,Riboflavin 5'-phosphate,LT01479,vNo-DILI-concern,DILI_negative,0.09183673469387756
Hyperforin,Rifamycin sodium,LT03745,vNo-DILI-concern,DILI_negative,0.10743801652892562
Hyperforin,Rimantadine hydrochloride,LT00937,vNo-DILI-concern,DILI_negative,0.10606060606060606
Hyperforin,Rimegepant sulfate,LT03746,vNo-DILI-concern,DILI_negative,0.058823529411764705
Hyperforin,Riociguat,LT02894,vNo-DILI-concern,DILI_negative,0.06666666666666667
Hyperforin,Risdiplam,LT03748,vNo-DILI-concern,DILI_negative,0.05660377358490566
Hyperforin,Rocuronium bromide,LT00957,vNo-DILI-concern,DILI_negative,0.12727272727272726
Hyperforin,Roflumilast,LT00619,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Rolapitant hydrochloride,LT03749,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Romidepsin,LT00669,vNo-DILI-concern,DILI_negative,0.10784313725490197
Hyperforin,Rubidium chloride rb-82,LT00928,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Safinamide mesylate,LT03752,vNo-DILI-concern,DILI_negative,0.08602150537634409
Hyperforin,Sapropterin dihydrochloride,LT01262,vNo-DILI-concern,DILI_negative,0.10714285714285714
Hyperforin,Sarecycline hydrochloride,LT03753,vNo-DILI-concern,DILI_negative,0.14423076923076922
Hyperforin,Scopolamine,LT01974,vNo-DILI-concern,DILI_negative,0.10465116279069768
Hyperforin,Selegiline hydrochloride,LT01749,vNo-DILI-concern,DILI_negative,0.0641025641025641
Hyperforin,Selexipag,LT03755,vNo-DILI-concern,DILI_negative,0.08080808080808081
Hyperforin,Setmelanotide acetate,LT03760,vNo-DILI-concern,DILI_negative,0.08571428571428572
Hyperforin,Sevelamer hydrochloride,LT01039,vNo-DILI-concern,DILI_negative,0.05555555555555555
Hyperforin,Sincalide,LT00350,vNo-DILI-concern,DILI_negative,0.07936507936507936
Hyperforin,Sodium bicarbonate,LT02337,vNo-DILI-concern,DILI_negative,0.05084745762711865
Hyperforin,Sodium fluoride f-18,LT03914,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Sodium lactate,LT00330,vNo-DILI-concern,DILI_negative,0.09836065573770492
Hyperforin,Sodium nitroprusside,LT00880,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Sodium oxybate,LT00480,vNo-DILI-concern,DILI_negative,0.06060606060606061
Hyperforin,Sodium thiosulfate,LT00439,vNo-DILI-concern,DILI_negative,0.03278688524590164
Hyperforin,Sodium zirconium cyclosilicate,LT03762,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Sofosbuvir,LT02901,vNo-DILI-concern,DILI_negative,0.11926605504587157
Hyperforin,Solriamfetol hydrochloride,LT03763,vNo-DILI-concern,DILI_negative,0.09210526315789473
Hyperforin,Sorbitol,LT02010,vNo-DILI-concern,DILI_negative,0.06557377049180328
Hyperforin,Sterile water,LT01294,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Stiripentol,LT02728,vNo-DILI-concern,DILI_negative,0.0875
Hyperforin,Streptomycin sulfate,LT00145,vNo-DILI-concern,DILI_negative,0.10377358490566038
Hyperforin,Succinylcholine chloride,LT00749,vNo-DILI-concern,DILI_negative,0.07246376811594203
Hyperforin,Sufentanil citrate,LT00920,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Sugammadex sodium,LT03224,vNo-DILI-concern,DILI_negative,0.075
Hyperforin,Suvorexant,LT03766,vNo-DILI-concern,DILI_negative,0.06542056074766354
Hyperforin,Tafamidis meglumine,LT03576,vNo-DILI-concern,DILI_negative,0.09183673469387756
Hyperforin,Tapentadol hydrochloride,LT00664,vNo-DILI-concern,DILI_negative,0.0875
Hyperforin,Tecovirimat,LT03770,vNo-DILI-concern,DILI_negative,0.08139534883720931
Hyperforin,Temsirolimus,LT01261,vNo-DILI-concern,DILI_negative,0.10810810810810811
